op,duration,duration_pred,gap,gap_pred,total,total_pred
batchnorm,187.357,179.19704055786133,419.387,407.5374984741211,606.744,586.7345390319824
relu,120.35,100.65180969238281,167.775,140.7895278930664,288.125,241.44133758544922
conv2d,183.582,157.2450180053711,74.302,92.85896492004395,257.884,250.10398292541504
batchnorm,20.128,23.98845911026001,580.281,555.522216796875,600.409,579.510675907135
relu,6.048,8.02281403541565,249.117,241.2928466796875,255.165,249.31566071510315
conv2d,145.438,100.91768646240234,132.126,126.83108139038086,277.56399999999996,227.7487678527832
batchnorm,47.519,43.003475189208984,557.274,563.8140869140625,604.793,606.8175621032715
relu,27.52,40.64388990402222,256.989,251.8798065185547,284.50899999999996,292.5236964225769
others,892.373,165.83402824401855,0.896,48.75684833526611,893.269,214.59087657928467
conv2d,293.789,290.294677734375,65.95,68.74356269836426,359.739,359.03824043273926
batchnorm,50.559,64.98932838439941,562.746,543.5402374267578,613.305,608.5295658111572
relu,26.399,18.099443554878235,119.423,143.86525535583496,145.822,161.9646989107132
cat,302.652,247.22502517700195,0.96,1.5102043002843857,303.61199999999997,248.73522947728634
conv2d,526.554,556.5082321166992,66.015,69.01957130432129,592.569,625.5278034210205
batchnorm,106.079,113.75971221923828,484.186,452.2356643676758,590.265,565.9953765869141
relu,67.839,72.77724933624268,405.691,188.04580688476562,473.53,260.8230562210083
conv2d,528.058,490.9576950073242,73.535,70.55684089660645,601.593,561.5145359039307
batchnorm,106.111,118.25341796875,514.969,447.3902130126953,621.08,565.6436309814453
relu,67.775,69.69276142120361,188.062,165.03106307983398,255.83700000000002,234.7238245010376
conv2d,913.428,930.3846130371094,70.144,66.34647560119629,983.572,996.7310886383057
batchnorm,216.382,219.56857681274414,407.578,377.6536407470703,623.96,597.2222175598145
relu,136.67,127.09782409667969,149.471,113.57433891296387,286.14099999999996,240.67216300964355
conv2d,182.238,192.79376220703125,74.526,85.99356460571289,256.764,278.78732681274414
batchnorm,19.936,22.41972541809082,595.673,555.9610137939453,615.609,578.3807392120361
relu,6.176,8.340471625328064,249.181,240.9259376525879,255.357,249.26640927791595
conv2d,147.327,101.53307723999023,124.542,139.47946548461914,271.869,241.01254272460938
batchnorm,50.047,47.78507995605469,558.873,551.245849609375,608.9200000000001,599.0309295654297
relu,26.88,42.08578109741211,258.781,248.0225486755371,285.661,290.1083297729492
others,892.597,117.78078842163086,0.96,69.31009769439697,893.557,187.09088611602783
conv2d,295.612,282.5828323364258,74.207,69.37548065185547,369.819,351.95831298828125
batchnorm,50.464,67.8157787322998,588.248,531.913948059082,638.712,599.7297267913818
relu,25.12,22.429323196411133,119.806,172.29672622680664,144.926,194.72604942321777
cat,301.661,245.4461326599121,0.928,1.439115509390831,302.589,246.88524816930294
conv2d,499.93,465.70628356933594,64.735,67.75228881835938,564.665,533.4585723876953
batchnorm,92.991,102.67350769042969,627.32,481.9137420654297,720.311,584.5872497558594
relu,57.663,60.297773361206055,231.709,200.38821411132812,289.372,260.6859874725342
conv2d,715.895,476.6314239501953,75.648,69.42235946655273,791.543,546.053783416748
batchnorm,118.207,132.38500595092773,498.553,428.35201263427734,616.76,560.7370185852051
relu,77.663,76.83517074584961,181.406,158.6365852355957,259.069,235.4717559814453
conv2d,1057.684,1174.6561279296875,64.927,67.27976036071777,1122.6109999999999,1241.9358882904053
batchnorm,239.804,248.9625701904297,368.444,354.8816833496094,608.248,603.8442535400391
relu,157.118,145.66319274902344,128.127,81.87707042694092,285.245,227.54026317596436
conv2d,169.821,195.49251556396484,72.927,78.04187774658203,242.748,273.5343933105469
batchnorm,18.272,37.26667928695679,588.441,534.0914459228516,606.7130000000001,571.3581252098083
relu,6.432,9.265520215034485,250.461,245.84368896484375,256.89300000000003,255.10920917987823
conv2d,164.223,124.05383110046387,104.638,117.81733894348145,268.861,241.8711700439453
batchnorm,47.552,50.64332962036133,579.512,566.4181518554688,627.064,617.0614814758301
relu,28.0,48.76112365722656,269.34,257.04669189453125,297.34,305.8078155517578
others,774.903,129.4008674621582,0.896,48.82831001281738,775.799,178.2291774749756
conv2d,254.013,314.3075180053711,68.671,68.7149600982666,322.684,383.0224781036377
batchnorm,48.992,54.95042324066162,557.785,537.9994506835938,606.7769999999999,592.9498739242554
relu,25.471,19.28648567199707,119.743,154.65866088867188,145.214,173.94514656066895
cat,314.524,245.58820343017578,100.799,3.985197067260742,415.323,249.57340049743652
conv2d,802.934,816.9583740234375,76.607,65.5857105255127,879.5409999999999,882.5440845489502
batchnorm,211.678,215.27613067626953,373.467,336.9879608154297,585.145,552.2640914916992
relu,137.086,138.37631797790527,148.798,91.74893569946289,285.884,230.12525367736816
conv2d,705.368,596.3201751708984,71.615,68.0745620727539,776.9830000000001,664.3947372436523
batchnorm,135.71,141.3192081451416,467.643,405.7776641845703,603.353,547.0968723297119
relu,88.67,86.63279342651367,163.326,139.34262084960938,251.99599999999998,225.97541427612305
conv2d,1176.21,1420.7349853515625,71.615,67.37473106384277,1247.825,1488.1097164154053
batchnorm,267.932,269.99428939819336,357.116,348.9615478515625,625.048,618.9558372497559
relu,173.182,169.3669891357422,101.151,32.70516777038574,274.33299999999997,202.07215690612793
conv2d,171.774,199.24433135986328,78.879,73.01180839538574,250.65300000000002,272.256139755249
batchnorm,18.112,30.96697473526001,585.817,545.4343795776367,603.929,576.4013543128967
relu,6.559,11.064142227172852,246.557,234.19875717163086,253.11599999999999,245.2628993988037
conv2d,269.597,181.0556526184082,65.055,79.96613693237305,334.652,261.02178955078125
batchnorm,107.519,127.92399024963379,491.13,503.87093353271484,598.649,631.7949237823486
relu,68.895,102.27145099639893,221.566,210.78125762939453,290.461,313.05270862579346
others,798.838,168.68767547607422,0.832,22.463729843497276,799.67,191.1514053195715
conv2d,434.618,470.957763671875,73.919,69.18226623535156,508.537,540.1400299072266
batchnorm,103.775,143.35447692871094,649.688,468.84525299072266,753.463,612.1997299194336
relu,68.448,66.1625599861145,74.431,61.447569847106934,142.879,127.61012983322144
cat,501.626,391.4327850341797,0.767,1.6316528171300888,502.393,393.0644378513098
others,403.035,318.2775192260742,0.865,2.0243873596191406,403.90000000000003,320.30190658569336
conv2d,373.818,402.9083557128906,63.808,71.63651657104492,437.626,474.54487228393555
batchnorm,47.807,47.124473571777344,526.074,536.6564331054688,573.881,583.7809066772461
relu,24.064,21.92539405822754,260.829,235.52802658081055,284.89300000000003,257.4534206390381
conv2d,288.796,206.91735076904297,70.015,72.91308975219727,358.811,279.83044052124023
batchnorm,24.896,18.968713760375977,592.345,548.7804565429688,617.241,567.7491703033447
relu,7.391,6.36321496963501,245.95,233.57661056518555,253.34099999999998,239.93982553482056
conv2d,333.402,313.2614440917969,69.761,65.0960464477539,403.163,378.3574905395508
batchnorm,57.568,55.64622783660889,555.544,542.3638305664062,613.112,598.0100584030151
relu,36.832,31.38058042526245,228.285,228.08340072631836,265.117,259.4639811515808
conv2d,104.287,79.26019668579102,116.19,162.75590896606445,220.477,242.01610565185547
batchnorm,10.144,10.942682266235352,592.057,567.2246704101562,602.201,578.1673526763916
relu,3.168,5.087976932525635,250.46,249.72628784179688,253.62800000000001,254.8142647743225
conv2d,74.272,73.59912967681885,192.413,161.92047119140625,266.685,235.5196008682251
batchnorm,18.56,24.961504459381104,588.793,581.277587890625,607.353,606.2390923500061
relu,5.92,22.792688965797424,440.827,294.31262969970703,446.747,317.10531866550446
others,300.348,87.63054084777832,0.768,144.52173709869385,301.116,232.15227794647217
conv2d,205.213,235.77099990844727,71.231,72.04847717285156,276.44399999999996,307.8194770812988
batchnorm,21.248,27.36499261856079,583.353,579.2237854003906,604.601,606.5887780189514
relu,5.792,5.011866092681885,138.91,155.43768692016602,144.702,160.4495530128479
cat,121.919,153.3719253540039,149.79,53.34531021118164,271.709,206.71723556518555
conv2d,474.426,441.00724029541016,72.863,70.64047431945801,547.289,511.64771461486816
batchnorm,67.647,73.06996631622314,498.81,478.9508056640625,566.457,552.0207719802856
relu,47.52,48.92129135131836,236.125,210.70770645141602,283.645,259.6289978027344
conv2d,291.388,221.72724533081055,76.191,72.06802177429199,367.57899999999995,293.79526710510254
batchnorm,33.408,21.625307083129883,578.105,532.7355041503906,611.513,554.3608112335205
relu,12.96,9.108179211616516,242.813,229.35861206054688,255.773,238.4667912721634
conv2d,443.033,413.4706573486328,71.969,67.0313949584961,515.002,480.5020523071289
batchnorm,69.598,70.13802433013916,536.506,517.0331115722656,606.1039999999999,587.1711359024048
relu,47.935,48.88754653930664,239.23,214.76968383789062,287.16499999999996,263.65723037719727
conv2d,120.542,108.99431800842285,115.135,117.86603546142578,235.67700000000002,226.86035346984863
batchnorm,10.88,11.535943984985352,590.744,571.8380126953125,601.624,583.3739566802979
relu,3.68,5.816439151763916,251.197,250.65077590942383,254.877,256.46721506118774
conv2d,79.454,80.54729461669922,193.951,157.83101654052734,273.405,238.37831115722656
batchnorm,18.016,27.099321365356445,741.622,565.9900970458984,759.6379999999999,593.0894184112549
relu,6.113,18.240182876586914,288.86,289.54010009765625,294.973,307.78028297424316
others,300.572,58.90969133377075,0.736,157.92287826538086,301.308,216.8325695991516
conv2d,206.014,237.02142333984375,66.111,72.10339736938477,272.125,309.1248207092285
batchnorm,21.088,31.051844120025635,586.649,562.8883514404297,607.737,593.9401955604553
relu,6.335,1.682230420410633,136.671,189.3999137878418,143.006,191.08214420825243
cat,148.286,221.49465560913086,11.872,1.6997489929199219,160.15800000000002,223.19440460205078
adaptive_avg_pool2d,104.575,172.3181610107422,166.494,5.768167465925217,271.069,178.0863284766674
iadd,4.639,8.816957592964172,208.286,200.67411422729492,212.925,209.4910718202591
linear,32.928,4.67181621491909,1.087,1.4953498840332031,34.015,6.167166098952293
linear,4.545,2.735476016998291,172.509,156.10598373413086,177.05399999999997,158.84145975112915
cross_entrpy,21.504,7.20423349738121,829.142,1088.3720397949219,850.6460000000001,1095.576273292303
cross_entrpy,12.352,12.268571853637695,207.037,228.93822479248047,219.389,241.20679664611816
linear,46.719,36.82768630981445,312.925,366.60670471191406,359.644,403.4343910217285
iadd,4.512,1.4577354937791824,115.454,85.44287109375,119.966,86.90060658752918
adaptive_avg_pool2d,74.816,22.31998634338379,101.406,20.02076816558838,176.222,42.34075450897217
relu,29.088,18.23942756652832,84.159,48.54982662200928,113.24700000000001,66.7892541885376
batchnorm,32.447,29.189363956451416,446.299,100.16539478302002,478.746,129.35475873947144
conv2d,663.0,477.01983642578125,21.215,16.15022850036621,684.215,493.17006492614746
others,631.193,226.21650314331055,1.632,1.447305679321289,632.8249999999999,227.66380882263184
relu,27.007,29.509928226470947,0.801,0.7502726912498474,27.808,30.260200917720795
batchnorm,31.615,41.111438274383545,7.744,8.235889434814453,39.358999999999995,49.347327709198
conv2d,195.774,191.3952751159668,10.079,9.030569076538086,205.853,200.42584419250488
relu,8.608,12.382791638374329,0.609,0.8276099562644958,9.217,13.210401594638824
batchnorm,12.959,23.697153091430664,6.784,9.133541107177734,19.743,32.8306941986084
conv2d,486.874,407.6832809448242,176.478,129.0789098739624,663.3520000000001,536.7621908187866
relu,79.199,88.72437286376953,0.8,0.8407859206199646,79.999,89.5651587843895
batchnorm,106.143,132.62561988830566,8.096,8.485776901245117,114.239,141.11139678955078
conv2d,905.908,913.1845092773438,33.952,20.877737045288086,939.86,934.0622463226318
relu,41.695,47.65989685058594,0.737,0.959741547703743,42.432,48.61963839828968
batchnorm,54.559,61.211050033569336,7.968,9.128803253173828,62.527,70.33985328674316
conv2d,1294.001,932.5696563720703,180.317,221.06787872314453,1474.318,1153.6375350952148
relu,79.455,96.12398910522461,0.736,0.8344992995262146,80.191,96.95848840475082
batchnorm,105.791,122.37794494628906,7.84,8.826444625854492,113.631,131.20438957214355
conv2d,1632.555,1590.4171447753906,193.438,16.799955368041992,1825.993,1607.2171001434326
relu,28.192,32.94397258758545,0.672,0.864890992641449,28.864,33.8088635802269
batchnorm,31.423,31.098383903503418,7.584,8.191926956176758,39.007,39.290310859680176
conv2d,620.345,564.5575408935547,11.968,12.437982559204102,632.313,576.9955234527588
others,586.04,219.47031784057617,1.409,1.0434741824865341,587.449,220.5137920230627
relu,26.943,26.81302833557129,0.704,0.7497043013572693,27.647000000000002,27.56273263692856
batchnorm,31.936,41.73274564743042,7.872,7.558538436889648,39.808,49.29128408432007
conv2d,183.163,170.21531677246094,9.73,8.285888671875,192.893,178.50120544433594
relu,7.04,10.42338764667511,0.736,1.1516704112291336,7.776,11.575058057904243
batchnorm,10.24,20.103906631469727,6.56,8.225658416748047,16.8,28.329565048217773
conv2d,318.172,319.4356346130371,174.718,99.50509929656982,492.89,418.94073390960693
relu,67.007,73.0788803100586,0.64,0.755912721157074,67.647,73.83479303121567
batchnorm,89.567,114.74044799804688,8.0,8.091941833496094,97.567,122.83238983154297
conv2d,748.406,729.6470031738281,21.6,17.557531356811523,770.006,747.2045345306396
relu,36.288,46.14189529418945,0.64,0.6567324995994568,36.928,46.79862779378891
batchnorm,42.528,55.23888397216797,7.711,8.683065414428711,50.239,63.92194938659668
conv2d,1261.584,824.0331115722656,177.823,148.21471309661865,1439.4070000000002,972.2478246688843
relu,54.207,57.32504177093506,0.608,0.7846507430076599,54.815,58.10969251394272
batchnorm,69.727,62.885985374450684,7.808,7.23883056640625,77.535,70.12481594085693
conv2d,1349.263,960.4750671386719,183.102,15.470624923706055,1532.365,975.9456920623779
others,1060.051,412.6093292236328,1.44,1.7000083923339844,1061.491,414.3093376159668
relu,104.735,122.95062255859375,0.672,0.9207763224840164,105.407,123.87139888107777
batchnorm,178.462,174.96738815307617,7.936,8.172872543334961,186.398,183.14026069641113
conv2d,1404.654,1186.8179626464844,11.232,14.75946044921875,1415.886,1201.5774230957031
others,1137.267,606.1162414550781,1.408,1.6745014190673828,1138.675,607.7907428741455
relu,101.758,147.79835891723633,0.768,0.7795371413230896,102.526,148.57789605855942
batchnorm,178.27,182.4113655090332,7.776,11.705102920532227,186.04600000000002,194.11646842956543
conv2d,660.825,496.85618591308594,9.823,8.38090705871582,670.648,505.23709297180176
relu,20.991,33.99509000778198,0.673,0.773500382900238,21.664,34.76859039068222
batchnorm,44.063,79.96775531768799,7.616,7.537256240844727,51.679,87.50501155853271
conv2d,792.054,976.2750091552734,429.499,336.9416036605835,1221.5529999999999,1313.216612815857
relu,257.437,284.88575744628906,0.64,1.0053939521312714,258.077,285.89115139842033
batchnorm,439.77,484.66686248779297,8.064,10.158597946166992,447.834,494.82546043395996
conv2d,2572.162,2691.9505004882812,21.63,32.2025842666626,2593.792,2724.153084754944
relu,131.263,137.79890251159668,0.8,1.0702037662267685,132.06300000000002,138.86910627782345
batchnorm,221.725,229.56244277954102,8.192,10.801647186279297,229.917,240.3640899658203
conv2d,1721.387,1666.8031921386719,431.483,478.7232666015625,2152.87,2145.5264587402344
relu,206.045,229.1090965270996,0.768,0.9464492201805115,206.813,230.05554574728012
batchnorm,351.708,349.22660064697266,8.096,9.48952865600586,359.80400000000003,358.7161293029785
conv2d,2164.549,2037.7770690917969,435.547,14.48365592956543,2600.096,2052.2607250213623
relu,54.016,68.86291217803955,0.832,0.8953685164451599,54.848,69.75828069448471
batchnorm,90.654,111.6539421081543,7.968,9.150711059570312,98.622,120.80465316772461
conv2d,1072.339,969.5325927734375,10.88,13.271303176879883,1083.219,982.8038959503174
others,1120.754,440.5603332519531,1.472,0.8847159892320633,1122.2259999999999,441.4450492411852
relu,50.975,60.92273998260498,0.832,0.8001613020896912,51.807,61.72290128469467
batchnorm,90.143,118.32006454467773,8.0,7.725006103515625,98.143,126.04507064819336
conv2d,393.754,372.0852737426758,10.113,7.712909698486328,403.867,379.7981834411621
relu,20.384,37.14221525192261,0.8,0.6534804701805115,21.184,37.79569572210312
batchnorm,43.872,83.40899276733398,7.84,7.466083526611328,51.712,90.87507629394531
conv2d,786.741,912.9575958251953,418.076,296.02136516571045,1204.817,1208.9789609909058
relu,231.485,248.31875228881836,0.672,0.9882373511791229,232.157,249.30698963999748
batchnorm,395.899,435.5233383178711,8.384,9.738449096679688,404.283,445.2617874145508
conv2d,2431.65,2260.6207885742188,17.728,25.62591552734375,2449.378,2286.2467041015625
relu,117.791,129.3169937133789,0.639,0.9580688178539276,118.42999999999999,130.27506253123283
batchnorm,201.63,217.78985595703125,8.064,10.253843307495117,209.694,228.04369926452637
conv2d,1476.687,1604.9385986328125,416.186,410.5634002685547,1892.8729999999998,2015.5019989013672
relu,91.871,103.41732025146484,0.64,0.8139724135398865,92.511,104.23129266500473
batchnorm,158.462,175.02523040771484,7.904,9.056358337402344,166.36599999999999,184.0815887451172
conv2d,1239.376,1177.5426025390625,416.571,13.94447135925293,1655.9470000000001,1191.4870738983154
relu,54.112,57.97967052459717,0.672,0.7537650465965271,54.784,58.733435571193695
batchnorm,91.102,112.23852157592773,8.065,9.074586868286133,99.167,121.31310844421387
conv2d,1065.107,990.4883880615234,10.591,13.425193786621094,1075.6979999999999,1003.9135818481445
others,1116.05,313.55060958862305,1.408,1.3317641764879227,1117.4579999999999,314.88237376511097
relu,51.008,57.26430416107178,0.704,0.8672675639390945,51.712,58.13157172501087
batchnorm,90.079,117.28954124450684,8.032,7.823844909667969,98.11099999999999,125.1133861541748
conv2d,399.77,327.4701232910156,8.801,6.577665328979492,408.57099999999997,334.0477886199951
relu,14.976,27.391169548034668,0.735,0.682344377040863,15.711,28.07351392507553
batchnorm,25.856,64.99769639968872,7.904,7.082221984863281,33.760000000000005,72.079918384552
conv2d,875.798,812.0012969970703,412.57,302.03402042388916,1288.368,1114.0353174209595
relu,204.894,227.69462966918945,0.992,0.9252471476793289,205.886,228.61987681686878
batchnorm,353.115,366.79994201660156,9.729,9.264240264892578,362.844,376.06418228149414
conv2d,1852.328,1710.4804992675781,17.824,21.68552017211914,1870.152,1732.1660194396973
relu,104.416,108.87935256958008,0.895,0.9250564128160477,105.31099999999999,109.80440898239613
batchnorm,182.718,194.07699584960938,8.992,9.966567993164062,191.70999999999998,204.04356384277344
conv2d,1526.701,1415.9755554199219,413.659,378.75455474853516,1940.3600000000001,1794.730110168457
relu,103.935,112.4124870300293,0.928,0.8516959547996521,104.863,113.26418298482895
batchnorm,181.598,177.66439056396484,9.184,9.109123229980469,190.782,186.7735137939453
conv2d,1526.606,1306.57861328125,415.098,25.10466194152832,1941.704,1331.6832752227783
relu,54.271,57.64738845825195,0.928,0.8320655226707458,55.199,58.4794539809227
batchnorm,91.839,108.16032409667969,9.088,9.29403305053711,100.92699999999999,117.4543571472168
conv2d,1246.737,937.847412109375,12.511,14.226890563964844,1259.248,952.0743026733398
others,1261.393,377.5745086669922,1.952,1.1266688853502274,1263.345,378.7011775523424
relu,51.008,64.29469871520996,0.895,0.7494677901268005,51.903000000000006,65.04416650533676
batchnorm,91.327,109.9556884765625,9.152,8.420038223266602,100.479,118.3757266998291
conv2d,452.858,297.5080108642578,10.113,7.361013412475586,462.971,304.8690242767334
relu,15.775,24.533457279205322,0.865,0.696830689907074,16.64,25.230287969112396
batchnorm,29.599,69.23898410797119,8.992,7.476371765136719,38.591,76.71535587310791
conv2d,888.725,788.8520355224609,418.459,294.9405870437622,1307.184,1083.7926225662231
relu,179.486,205.88496780395508,0.896,0.8950404524803162,180.38199999999998,206.7800082564354
batchnorm,307.42,321.8364791870117,9.28,9.467233657836914,316.7,331.30371284484863
conv2d,1676.459,1420.3065185546875,16.256,15.878007888793945,1692.7150000000001,1436.1845264434814
relu,93.183,99.90926742553711,0.864,0.919862687587738,94.04700000000001,100.82913011312485
batchnorm,159.326,180.85937118530273,9.312,10.10605239868164,168.638,190.96542358398438
conv2d,1458.606,1265.4361267089844,414.203,425.2679214477539,1872.809,1690.7040481567383
relu,129.31,143.63327407836914,0.96,0.8856143355369568,130.27,144.5188884139061
batchnorm,222.237,214.96499252319336,9.12,9.023736953735352,231.357,223.9887294769287
conv2d,1828.907,1357.4534606933594,415.354,12.873144149780273,2244.261,1370.3266048431396
relu,54.271,61.263915061950684,0.96,0.8798102736473083,55.231,62.14372533559799
batchnorm,91.167,110.09522247314453,9.248,9.15145492553711,100.415,119.24667739868164
conv2d,1226.289,930.7065887451172,12.512,12.849393844604492,1238.801,943.5559825897217
others,1205.586,403.87554931640625,1.791,0.8372592329978943,1207.377,404.71280854940414
relu,38.816,42.15421676635742,0.8,0.7728232741355896,39.616,42.92704004049301
batchnorm,71.103,89.53068923950195,9.088,7.451942443847656,80.19099999999999,96.98263168334961
conv2d,344.795,229.63869094848633,11.744,6.208892822265625,356.539,235.84758377075195
relu,7.648,21.95884132385254,1.024,0.6063823103904724,8.672,22.56522363424301
batchnorm,24.0,59.918395042419434,8.64,7.550434112548828,32.64,67.46882915496826
conv2d,895.253,657.8037414550781,389.083,251.91780757904053,1284.336,909.7215490341187
relu,167.166,186.8841438293457,0.96,0.9106330424547195,168.126,187.79477687180042
batchnorm,291.741,298.9111557006836,9.696,9.299116134643555,301.437,308.21027183532715
conv2d,1616.586,1281.0794677734375,14.594,15.725549697875977,1631.18,1296.8050174713135
relu,78.015,94.31095886230469,0.928,0.9001674205064774,78.943,95.21112628281116
