op,duration,duration_pred,gap,gap_pred,total,total_pred
batchnorm,55.071,58.250144958496094,7.519,8.020387649536133,62.589999999999996,66.27053260803223
conv2d,643.056,526.5654220581055,12.544,10.732376098632812,655.6,537.2977981567383
relu,186.587,186.83623886108398,0.672,0.7504786849021912,187.259,187.58671754598618
batchnorm,329.399,351.3926773071289,7.616,8.720966339111328,337.015,360.11364364624023
conv2d,1300.062,1349.3815612792969,5.12,5.98444938659668,1305.1819999999998,1355.3660106658936
relu,197.339,199.34352111816406,0.672,0.8408660292625427,198.011,200.1843871474266
batchnorm,327.319,355.09561920166016,7.776,7.974262237548828,335.095,363.069881439209
conv2d,284.473,278.50890350341797,35.263,35.58942985534668,319.736,314.09833335876465
batchnorm,55.647,50.607749938964844,7.455,8.230506896972656,63.102,58.8382568359375
conv2d,387.51,378.14852142333984,9.856,10.916547775268555,397.366,389.0650691986084
relu,107.389,112.71615600585938,0.768,0.7335357069969177,108.157,113.44969171285629
batchnorm,200.603,207.2148666381836,7.424,8.630067825317383,208.02700000000002,215.84493446350098
conv2d,1932.526,2368.9607543945312,4.96,5.952760696411133,1937.486,2374.9135150909424
relu,466.355,464.14681243896484,0.672,0.899293839931488,467.02700000000004,465.04610627889633
batchnorm,819.531,827.9225311279297,7.456,8.586204528808594,826.987,836.5087356567383
conv2d,741.933,719.689208984375,9.343,25.66035747528076,751.276,745.3495664596558
batchnorm,143.42,152.19770431518555,7.456,8.07356071472168,150.87599999999998,160.27126502990723
conv2d,443.061,522.2318649291992,9.472,10.307987213134766,452.53299999999996,532.539852142334
relu,223.642,233.7333526611328,0.576,0.8334292769432068,224.218,234.56678193807602
batchnorm,410.773,417.6291046142578,7.52,8.910768508911133,418.293,426.53987312316895
conv2d,1415.963,1673.1792297363281,5.184,6.173105239868164,1421.147,1679.3523349761963
relu,235.322,247.64301300048828,0.704,0.8071631789207458,236.026,248.45017617940903
batchnorm,409.045,421.8647766113281,7.424,8.592788696289062,416.469,430.4575653076172
conv2d,526.994,517.7728042602539,80.414,82.3557357788086,607.408,600.1285400390625
batchnorm,154.236,140.7982349395752,8.16,7.769815444946289,162.396,148.56805038452148
conv2d,470.131,577.3206176757812,10.433,10.027172088623047,480.56399999999996,587.3477897644043
relu,221.978,228.5124053955078,0.799,0.8113994002342224,222.77700000000002,229.32380479574203
batchnorm,407.03,412.15836334228516,8.288,9.159795761108398,415.318,421.31815910339355
conv2d,1571.927,1628.8995666503906,5.408,6.710283279418945,1577.3349999999998,1635.6098499298096
relu,232.026,242.6641731262207,0.672,0.8302955031394958,232.698,243.4944686293602
batchnorm,407.701,419.5635299682617,8.0,8.501182556152344,415.701,428.06471252441406
conv2d,571.922,513.4120101928711,79.709,77.03579139709473,651.6310000000001,590.4478015899658
batchnorm,153.276,143.57939529418945,7.968,8.15379524230957,161.244,151.73319053649902
conv2d,334.711,422.3101272583008,10.368,9.813371658325195,345.079,432.123498916626
relu,143.516,150.2503433227539,0.8,0.7979888319969177,144.316,151.04833215475082
batchnorm,281.337,263.89698791503906,8.128,8.833925247192383,289.465,272.73091316223145
conv2d,2770.648,2967.8977661132812,5.472,7.269903182983398,2776.1200000000003,2975.1676692962646
relu,617.071,631.3678588867188,0.8,0.973321869969368,617.871,632.3411807566881
batchnorm,1174.69,1166.3247375488281,8.0,9.224102020263672,1182.69,1175.5488395690918
conv2d,1357.308,1560.4485168457031,9.28,17.56503677368164,1366.588,1578.0135536193848
batchnorm,475.636,430.77337646484375,7.808,7.871364593505859,483.444,438.6447410583496
conv2d,1108.644,1063.941421508789,9.311,10.453744888305664,1117.955,1074.3951663970947
relu,601.968,600.3425750732422,0.768,0.870904877781868,602.736,601.213479951024
batchnorm,1169.442,1163.7391357421875,8.063,8.540584564208984,1177.505,1172.2797203063965
conv2d,1816.753,1870.6905517578125,5.664,5.731227874755859,1822.417,1876.4217796325684
relu,612.848,608.4900817871094,0.8,0.8124980330467224,613.6479999999999,609.3025798201561
batchnorm,1180.385,1189.4986572265625,7.872,10.176080703735352,1188.257,1199.6747379302979
conv2d,1347.549,1491.8632202148438,207.707,222.06655502319336,1555.2559999999999,1713.929775238037
batchnorm,487.155,422.2170867919922,8.064,8.712005615234375,495.219,430.92909240722656
conv2d,1214.464,1215.7755737304688,10.496,11.458417892456055,1224.96,1227.2339916229248
relu,605.329,601.1988983154297,0.832,0.8141898512840271,606.161,602.0130881667137
batchnorm,1180.192,1146.6340942382812,8.8,8.747900009155273,1188.992,1155.3819942474365
conv2d,1977.581,1884.6251220703125,6.048,6.050434112548828,1983.629,1890.6755561828613
relu,609.168,603.0758666992188,0.928,0.8065623641014099,610.096,603.8824290633202
batchnorm,1174.242,1184.302001953125,8.735,10.080793380737305,1182.9769999999999,1194.3827953338623
conv2d,1467.962,1453.2039794921875,206.907,216.05217361450195,1674.869,1669.2561531066895
batchnorm,508.754,448.2205123901367,8.865,8.934572219848633,517.619,457.15508460998535
conv2d,917.287,968.0238800048828,9.216,11.543766021728516,926.503,979.5676460266113
relu,297.273,310.85831451416016,0.895,0.8851165175437927,298.168,311.74343103170395
batchnorm,616.657,668.6603546142578,8.895,9.727781295776367,625.552,678.3881359100342
conv2d,2833.015,2684.880859375,5.919,6.251209259033203,2838.9339999999997,2691.132068634033
relu,1217.377,1203.2840576171875,0.896,1.1392574310302734,1218.273,1204.4233150482178
batchnorm,2602.748,2468.0059204101562,8.832,9.565534591674805,2611.58,2477.571455001831
conv2d,2778.328,2361.001495361328,10.88,10.740478515625,2789.208,2371.741973876953
batchnorm,1607.35,1101.3729553222656,8.608,8.402746200561523,1615.9579999999999,1109.7757015228271
conv2d,2473.438,1998.3299560546875,9.857,11.0753173828125,2483.295,2009.4052734375
relu,800.939,815.4941813151041,0.768,0.861466666062673,801.707,816.3556479811668
batchnorm,2062.379,1776.3895263671875,8.607,9.046324412027994,2070.986,1785.4358507792156
conv2d,2666.715,2866.4913736979165,5.6,8.922417958577475,2672.315,2875.413791656494
relu,811.275,832.5540466308594,0.736,0.8148497939109802,812.011,833.3688964247704
batchnorm,2064.49,1790.434814453125,11.552,10.865707397460938,2076.042,1801.300521850586
conv2d,1212.544,1638.0540161132812,5.088,11.82891845703125,1217.632,1649.8829345703125
